num_date_time,answer
88_20220827 00,525.1777118732102
88_20220827 01,496.3326956664366
88_20220827 02,496.8293452886349
88_20220827 03,465.14989699031037
88_20220827 04,507.62402393883195
88_20220827 05,455.9183225102577
88_20220827 06,504.4982762112991
88_20220827 07,582.482120077146
88_20220827 08,976.7452691390864
88_20220827 09,1440.6911001002493
88_20220827 10,1588.7334938410397
88_20220827 11,1766.9597638953153
88_20220827 12,1794.629007863753
88_20220827 13,1821.0065788320328
88_20220827 14,1810.5017241239457
88_20220827 15,1786.7536989683451
88_20220827 16,1825.1089273432017
88_20220827 17,1779.4593378909287
88_20220827 18,1767.169615173752
88_20220827 19,1714.108383620834
88_20220827 20,1630.423535165367
88_20220827 21,1481.4731859617862
88_20220827 22,1131.9311580152305
88_20220827 23,652.3819973974546
88_20220828 00,447.61562325357113
88_20220828 01,417.4848862216022
88_20220828 02,419.7621669819338
88_20220828 03,410.0732985766273
88_20220828 04,444.04837077517925
88_20220828 05,414.34079846786517
88_20220828 06,455.25198137532266
88_20220828 07,538.9633935760058
88_20220828 08,900.7993741858602
88_20220828 09,1334.0509531606208
88_20220828 10,1605.5974902555358
88_20220828 11,1514.129795904063
88_20220828 12,1676.832529528636
88_20220828 13,1550.9047695640745
88_20220828 14,1402.767150990533
88_20220828 15,1401.6396061168039
88_20220828 16,1445.870887573611
88_20220828 17,1365.486675217766
88_20220828 18,1442.035466293392
88_20220828 19,1468.4440998159664
88_20220828 20,1405.2297354241464
88_20220828 21,1181.0479212952027
88_20220828 22,1003.2327900455443
88_20220828 23,572.1973171727711
88_20220829 00,487.7841025353591
88_20220829 01,462.3248742924528
88_20220829 02,473.1597612449287
88_20220829 03,468.5653737304695
88_20220829 04,507.6840638962946
88_20220829 05,469.4936055382137
88_20220829 06,516.5114953349979
88_20220829 07,605.8100960346496
88_20220829 08,1042.5949816237412
88_20220829 09,1477.2418436189014
88_20220829 10,1705.8902639536514
88_20220829 11,1742.9353122187265
88_20220829 12,1767.612229249563
88_20220829 13,1774.5083989677844
88_20220829 14,1781.4592588400135
88_20220829 15,1762.626316046218
88_20220829 16,1755.26033556169
88_20220829 17,1730.6585406170204
88_20220829 18,1691.2193050343717
88_20220829 19,1641.3432284010837
88_20220829 20,1552.6316607971157
88_20220829 21,1442.5266760832903
88_20220829 22,1139.6844213718184
88_20220829 23,661.7616752313866
88_20220830 00,500.4043309093753
88_20220830 01,470.54961011275793
88_20220830 02,478.83608598448143
88_20220830 03,438.5649346688011
88_20220830 04,476.88142916581086
88_20220830 05,446.6469534359669
88_20220830 06,493.9136601591921
88_20220830 07,586.4178919897206
88_20220830 08,1030.3391338927775
88_20220830 09,1404.4726918758429
88_20220830 10,1618.6231974642524
88_20220830 11,1643.7584776212905
88_20220830 12,1703.252889487138
88_20220830 13,1665.157647852296
88_20220830 14,1681.3388629362967
88_20220830 15,1686.3050799571445
88_20220830 16,1698.491256433483
88_20220830 17,1691.3692406854266
88_20220830 18,1685.3037611138345
88_20220830 19,1659.4534884446782
88_20220830 20,1537.8041528577091
88_20220830 21,1430.655461545138
88_20220830 22,1102.0222455686203
88_20220830 23,700.4538998443089
88_20220831 00,509.7704210587233
88_20220831 01,479.1507008724573
88_20220831 02,484.59529867832214
88_20220831 03,449.0429454974747
88_20220831 04,486.4073887583245
88_20220831 05,450.8573056751115
88_20220831 06,493.8202244640436
88_20220831 07,582.7301173442461
88_20220831 08,1014.8982807468151
88_20220831 09,1463.4712613373026
88_20220831 10,1739.755426269388
88_20220831 11,1801.4668152100562
88_20220831 12,1779.4405654947082
88_20220831 13,1787.9043525669422
88_20220831 14,1824.0223561112557
88_20220831 15,1797.9695785523031
88_20220831 16,1757.9846777662008
88_20220831 17,1743.3004292049186
88_20220831 18,1725.478031381613
88_20220831 19,1709.6386915149412
88_20220831 20,1636.3284715615841
88_20220831 21,1520.5115723411614
88_20220831 22,1187.8244669231074
88_20220831 23,685.0019764567767
89_20220825 00,619.451019207574
89_20220825 01,564.6334992285788
89_20220825 02,581.0074898001196
89_20220825 03,533.2584293351874
89_20220825 04,562.0526458724103
89_20220825 05,527.9955577522021
89_20220825 06,674.7560532757522
89_20220825 07,844.7277330225478
89_20220825 08,1021.6374132234317
89_20220825 09,1635.328997750031
89_20220825 10,2143.1335571342515
89_20220825 11,2159.251543768516
89_20220825 12,2169.2706870574334
89_20220825 13,2068.4891994426102
89_20220825 14,2063.72195451305
89_20220825 15,2070.887464186966
89_20220825 16,2128.4187874545905
89_20220825 17,2076.107051888177
89_20220825 18,2070.9467735678645
89_20220825 19,2011.3960498266488
89_20220825 20,1962.2890081821522
89_20220825 21,1738.8172895629082
89_20220825 22,1229.9036786850768
89_20220825 23,926.5319354101771
89_20220826 00,580.9495680158706
89_20220826 01,526.2602066062113
89_20220826 02,546.5007407031677
89_20220826 03,511.7690480376102
89_20220826 04,565.6963072452177
89_20220826 05,507.1933838812908
89_20220826 06,641.232504893122
89_20220826 07,829.0294567030594
89_20220826 08,999.5936672215716
89_20220826 09,1667.7565672943736
89_20220826 10,2136.5351006318424
89_20220826 11,2236.3262322737633
89_20220826 12,2250.494215099131
89_20220826 13,2308.0873163887964
89_20220826 14,2307.3453510769964
89_20220826 15,2291.282349111925
89_20220826 16,2289.1466395270886
89_20220826 17,2207.854854043103
89_20220826 18,2194.4296224567943
89_20220826 19,2083.522197987686
89_20220826 20,2013.2449527515796
89_20220826 21,1789.8152527391107
89_20220826 22,1232.5469882914258
89_20220826 23,950.4737285045178
89_20220827 00,650.4530630675872
89_20220827 01,590.4996940895687
89_20220827 02,596.6707366266405
89_20220827 03,508.50342299871954
89_20220827 04,526.1557940486047
89_20220827 05,497.1937556261964
89_20220827 06,606.1219792397444
89_20220827 07,799.2370493995012
89_20220827 08,917.4517807231749
89_20220827 09,1406.5346337407514
89_20220827 10,2032.248465445992
89_20220827 11,2162.4760455791334
89_20220827 12,2171.934184338694
89_20220827 13,2224.796538551428
89_20220827 14,2236.315179117228
89_20220827 15,2230.6784292642756
89_20220827 16,2285.872069861288
89_20220827 17,2141.9136419654865
89_20220827 18,2137.165950758851
89_20220827 19,2045.4952444959765
89_20220827 20,1848.62899315698
89_20220827 21,1741.774640541263
89_20220827 22,1134.3476677315616
89_20220827 23,914.2470162985472
89_20220828 00,516.2550556412657
89_20220828 01,474.3417715021145
89_20220828 02,489.3644406088364
89_20220828 03,462.9254012733243
89_20220828 04,496.2747124785464
89_20220828 05,470.2468596940984
89_20220828 06,561.258207681564
89_20220828 07,699.1725175484165
89_20220828 08,837.2590432803594
89_20220828 09,1232.3158018612198
89_20220828 10,1790.3258426818647
89_20220828 11,1501.2386441259362
89_20220828 12,2008.7920045743945
89_20220828 13,1888.6558492156887
89_20220828 14,1695.9992844471365
89_20220828 15,2033.9389333370189
89_20220828 16,2074.5078723169077
89_20220828 17,1979.4860707326734
89_20220828 18,1918.9230984129274
89_20220828 19,1876.8519438394817
89_20220828 20,1500.7544703065103
89_20220828 21,1189.515292088671
89_20220828 22,1123.5521934960088
89_20220828 23,792.7246175915345
89_20220829 00,581.9400985187647
89_20220829 01,533.4053544186758
89_20220829 02,555.8622123681712
89_20220829 03,525.1875544796941
89_20220829 04,547.4725180769556
89_20220829 05,490.850789781388
89_20220829 06,628.4605792733655
89_20220829 07,820.7204967421219
89_20220829 08,959.8434383465599
89_20220829 09,1558.818171166351
89_20220829 10,1996.0651303003274
89_20220829 11,1989.4494360450012
89_20220829 12,2022.1746495675893
89_20220829 13,2072.102213684874
89_20220829 14,2113.7121606152523
89_20220829 15,2079.182893355924
89_20220829 16,2065.3789963329655
89_20220829 17,2026.6401626059821
89_20220829 18,1979.1034240438612
89_20220829 19,1917.5658989086985
89_20220829 20,1871.632131283252
89_20220829 21,1715.8682373710392
89_20220829 22,1167.295760565554
89_20220829 23,905.3501252903645
89_20220830 00,558.8183996972178
89_20220830 01,519.6736244691992
89_20220830 02,536.1301047168396
89_20220830 03,504.7426930323157
89_20220830 04,534.1644811551596
89_20220830 05,505.8265333191971
89_20220830 06,636.2540885062099
89_20220830 07,812.710132559905
89_20220830 08,939.024634401172
89_20220830 09,1484.6456074553384
89_20220830 10,1997.9680551637084
89_20220830 11,2017.6002052611075
89_20220830 12,2029.662573087658
89_20220830 13,2085.4190649149896
89_20220830 14,2061.802143981983
89_20220830 15,2047.6777800345108
89_20220830 16,2052.122939769647
89_20220830 17,2021.642467859071
89_20220830 18,2021.6011070019917
89_20220830 19,1964.8769153801577
89_20220830 20,1911.9503810248618
89_20220830 21,1738.121379665081
89_20220830 22,1205.6553002759902
89_20220830 23,883.1352326277537
89_20220831 00,578.5641567373535
89_20220831 01,519.7296534232048
89_20220831 02,539.0311006060986
89_20220831 03,508.37339780870514
89_20220831 04,537.3451126893615
89_20220831 05,495.8550184565783
89_20220831 06,619.7790173346608
89_20220831 07,780.7114193302797
89_20220831 08,912.375387497376
89_20220831 09,1500.0549051802736
89_20220831 10,2051.5006773629298
89_20220831 11,2146.6938886286025
89_20220831 12,2136.2762336584583
89_20220831 13,2177.9880349711725
89_20220831 14,2209.9298694049485
89_20220831 15,2168.950433203647
89_20220831 16,2171.266570324201
89_20220831 17,2203.732946840579
89_20220831 18,2149.7818238201644
89_20220831 19,2086.0836905398355
89_20220831 20,2033.1912134697263
89_20220831 21,1795.632275612201
89_20220831 22,1263.4445226494
89_20220831 23,997.4757489362021
90_20220825 00,463.01116790347925
90_20220825 01,436.40413048544417
90_20220825 02,425.74596653482274
90_20220825 03,419.78728197574975
90_20220825 04,421.97817139258757
90_20220825 05,418.76346701104757
90_20220825 06,495.0385332147844
90_20220825 07,694.913498662186
90_20220825 08,1184.7142393745557
90_20220825 09,1894.7069811503366
90_20220825 10,2153.2050676963318
90_20220825 11,2206.1362271421935
90_20220825 12,2306.694496811781
90_20220825 13,2335.925580467659
90_20220825 14,2328.4260387663853
90_20220825 15,2338.146847033974
90_20220825 16,2318.7836383507156
90_20220825 17,2302.4253579391216
90_20220825 18,2233.7413195861063
90_20220825 19,2146.048573771815
90_20220825 20,2127.2365612042618
90_20220825 21,1551.527980892684
90_20220825 22,1243.325463411833
90_20220825 23,853.5032079801349
90_20220826 00,497.6340888096376
90_20220826 01,441.51905053567725
90_20220826 02,461.78258563772545
90_20220826 03,430.9816416685047
90_20220826 04,450.23485980512714
90_20220826 05,425.9467521939628
90_20220826 06,535.2063572734241
90_20220826 07,707.3736787045023
90_20220826 08,1258.582247682042
90_20220826 09,1922.2743854698688
90_20220826 10,2137.530347914886
90_20220826 11,2182.0025251783527
90_20220826 12,2255.2555603250225
90_20220826 13,2238.6759494675307
90_20220826 14,2263.9262614719137
90_20220826 15,2324.3209027351822
90_20220826 16,2312.913824774212
90_20220826 17,2268.161018971039
90_20220826 18,2237.5561931352795
90_20220826 19,2117.085357533204
90_20220826 20,2084.837594359562
90_20220826 21,1494.6208913800301
90_20220826 22,1220.837176755596
90_20220826 23,828.5864181307174
90_20220827 00,473.2628190969473
90_20220827 01,432.349857219343
90_20220827 02,426.63674414622017
90_20220827 03,414.9860651173519
90_20220827 04,430.08022615315565
90_20220827 05,427.89822135657664
90_20220827 06,506.7201406503996
90_20220827 07,714.9611319430018
90_20220827 08,1274.8150564682237
90_20220827 09,1958.0879975842167
90_20220827 10,2213.169000608465
90_20220827 11,2212.1857784718786
90_20220827 12,2271.229234731689
90_20220827 13,2266.543736141192
90_20220827 14,2257.5809616375413
90_20220827 15,2256.2877487469163
90_20220827 16,2251.6970772210516
90_20220827 17,2208.6504927649535
90_20220827 18,2196.3497836894476
90_20220827 19,2077.7274251970885
90_20220827 20,2008.9590894858518
90_20220827 21,1489.0930936298284
90_20220827 22,1226.9566505669168
90_20220827 23,779.932553220747
90_20220828 00,447.5763035916387
90_20220828 01,408.1790918963764
90_20220828 02,407.5684504168842
90_20220828 03,409.54955281411844
90_20220828 04,414.19251206710135
90_20220828 05,410.802438422866
90_20220828 06,465.29599515337173
90_20220828 07,673.2551754278556
90_20220828 08,1079.1566012256485
90_20220828 09,1571.326459976157
90_20220828 10,1883.9826599864623
90_20220828 11,1900.8903646820893
90_20220828 12,1950.7406982334717
90_20220828 13,2230.384127372652
90_20220828 14,2233.260704988849
90_20220828 15,2237.046914528729
90_20220828 16,2157.1973805451835
90_20220828 17,2180.8979912554523
90_20220828 18,1892.6929687948373
90_20220828 19,1808.6920331494289
90_20220828 20,1829.2786755020138
90_20220828 21,1397.4009296188065
90_20220828 22,1086.2962713222073
90_20220828 23,743.7285127292123
90_20220829 00,440.55453508313883
90_20220829 01,420.63363157380303
90_20220829 02,415.86461403729066
90_20220829 03,400.0896272699903
90_20220829 04,414.25201797787366
90_20220829 05,411.35394872816966
90_20220829 06,478.8046564045552
90_20220829 07,701.7490861992642
90_20220829 08,1182.026661614822
90_20220829 09,1727.9027593328829
90_20220829 10,2030.770091937719
90_20220829 11,2059.280350416686
90_20220829 12,2088.28249393203
90_20220829 13,2110.033959257584
90_20220829 14,2160.7689249986006
90_20220829 15,2180.994865343914
90_20220829 16,2218.555839349022
90_20220829 17,2142.2379705034864
90_20220829 18,2143.547030093844
90_20220829 19,2014.1558830327758
90_20220829 20,1966.4662126061003
90_20220829 21,1514.5192984140353
90_20220829 22,1117.449694771596
90_20220829 23,782.4581431392551
90_20220830 00,472.1501554410542
90_20220830 01,435.83987306708093
90_20220830 02,433.1089847882282
90_20220830 03,408.86053665228803
90_20220830 04,425.59006311717997
90_20220830 05,423.0406877151322
90_20220830 06,505.197997574482
90_20220830 07,709.5024015399765
90_20220830 08,1177.7470498507273
90_20220830 09,1786.2406548461936
90_20220830 10,2096.21876175991
90_20220830 11,2093.148413422615
90_20220830 12,2120.1831552210906
90_20220830 13,2073.5578910317354
90_20220830 14,2107.6717091578985
90_20220830 15,2093.6529571833253
90_20220830 16,2115.5473689370756
90_20220830 17,2049.199933823778
90_20220830 18,2022.4312868297968
90_20220830 19,2028.5190251362483
90_20220830 20,1938.2405332549579
90_20220830 21,1494.6379794144557
90_20220830 22,1095.3456637738284
90_20220830 23,769.071789435372
90_20220831 00,494.1029871015221
90_20220831 01,456.79923548926763
90_20220831 02,434.46462696465744
90_20220831 03,415.5352564516039
90_20220831 04,424.641209413297
90_20220831 05,423.7831181909367
90_20220831 06,523.0313339455271
90_20220831 07,727.4934527547716
90_20220831 08,1202.9657078171845
90_20220831 09,1864.0798496846542
90_20220831 10,2092.5181909533267
90_20220831 11,2048.6998242465597
90_20220831 12,2057.0120801059347
90_20220831 13,2051.3591779778485
90_20220831 14,2221.451351099872
90_20220831 15,2204.3469131600878
90_20220831 16,2223.370696670661
90_20220831 17,2158.1164498888184
90_20220831 18,2108.6557017791356
90_20220831 19,2012.5274040288696
90_20220831 20,1966.9539181737855
90_20220831 21,1501.0781970829405
90_20220831 22,1117.0990214330313
90_20220831 23,779.0803622298263
91_20220825 00,498.19737206096295
91_20220825 01,483.52255556771905
91_20220825 02,491.808653901273
91_20220825 03,451.32777340563024
91_20220825 04,471.51292593720325
91_20220825 05,457.0184359969371
91_20220825 06,465.12058766192405
91_20220825 07,643.8488806606699
91_20220825 08,690.877590530198
91_20220825 09,1097.6814440181097
91_20220825 10,1900.247741469941
91_20220825 11,2397.578619343585
91_20220825 12,2362.78134890301
91_20220825 13,2367.7707918766478
91_20220825 14,2374.3919741812806
91_20220825 15,2369.860308197982
91_20220825 16,2349.4433402570025
91_20220825 17,2217.2128643955257
91_20220825 18,2118.5663301873265
91_20220825 19,1970.569175474478
91_20220825 20,1638.3611694112342
91_20220825 21,1192.3911881908625
91_20220825 22,807.5562812560272
91_20220825 23,478.16374986403423
91_20220826 00,436.6033269541704
91_20220826 01,431.379954906526
91_20220826 02,423.67179545548805
91_20220826 03,376.23076675106427
91_20220826 04,392.3265807642505
91_20220826 05,384.0714601595015
91_20220826 06,414.75652929764874
91_20220826 07,564.721657258089
91_20220826 08,600.5896108978056
91_20220826 09,1015.3895546192745
91_20220826 10,1811.2608586409071
91_20220826 11,2260.9614377659727
91_20220826 12,2242.3954095912113
91_20220826 13,2291.7636699318964
91_20220826 14,2299.6464372251203
91_20220826 15,2332.030943485197
91_20220826 16,2332.4613228831377
91_20220826 17,2227.2502505738876
91_20220826 18,2239.5660245497847
91_20220826 19,1984.5215857784133
91_20220826 20,1648.1000320411226
91_20220826 21,1210.3143603978524
91_20220826 22,849.7444037524922
91_20220826 23,540.914053514809
91_20220827 00,489.9452395038897
91_20220827 01,500.55998501450955
91_20220827 02,496.3275548028746
91_20220827 03,443.8251106808324
91_20220827 04,469.0748899995903
91_20220827 05,463.8015591567209
91_20220827 06,494.6896858127156
91_20220827 07,660.1056188396259
91_20220827 08,692.6842733332068
91_20220827 09,1104.5728604072704
91_20220827 10,1859.0707691924708
91_20220827 11,2294.1625020024194
91_20220827 12,2280.329118544932
91_20220827 13,2263.749140959859
91_20220827 14,2231.4893733163244
91_20220827 15,2171.5943512407275
91_20220827 16,2199.241030631443
91_20220827 17,2173.3048692177063
91_20220827 18,2113.6356324114668
91_20220827 19,2060.463824153949
91_20220827 20,1648.1425237041185
91_20220827 21,1203.7146140742238
91_20220827 22,832.4614212671462
91_20220827 23,520.4270555369276
91_20220828 00,424.49904880771885
91_20220828 01,427.675853735782
91_20220828 02,419.2253086456807
91_20220828 03,358.00059510008214
91_20220828 04,389.40619313732407
91_20220828 05,384.46722830076124
91_20220828 06,396.29489542406964
91_20220828 07,546.1212302295122
91_20220828 08,580.4819093416552
91_20220828 09,926.6676275353095
91_20220828 10,1641.5271708142109
91_20220828 11,2091.929952730444
91_20220828 12,2115.2825254918807
91_20220828 13,2123.7530126677084
91_20220828 14,2102.8686763343817
91_20220828 15,2110.151931232262
91_20220828 16,2147.7780712183876
91_20220828 17,2037.4018319870777
91_20220828 18,2028.8380377635208
91_20220828 19,1935.0690666524597
91_20220828 20,1553.5761017823595
91_20220828 21,1101.0646862637407
91_20220828 22,726.6183335825297
91_20220828 23,446.8472064358572
91_20220829 00,415.8911945347778
91_20220829 01,438.6291860361634
91_20220829 02,420.749481109042
91_20220829 03,373.17823455093145
91_20220829 04,392.3063845109381
91_20220829 05,387.8402231538323
91_20220829 06,415.5167008929009
91_20220829 07,563.5840542387044
91_20220829 08,596.0879394328808
91_20220829 09,975.1974208120448
91_20220829 10,1679.4342265633456
91_20220829 11,2146.1983524022035
91_20220829 12,2072.3071493355383
91_20220829 13,2061.4251533702054
91_20220829 14,2021.9177371885678
91_20220829 15,2005.0560667361644
91_20220829 16,2040.7688091882583
91_20220829 17,1992.3346161967147
91_20220829 18,1981.1406682642696
91_20220829 19,1901.2276484554611
91_20220829 20,1574.2763129008104
91_20220829 21,1156.9204498685515
91_20220829 22,815.484202997785
91_20220829 23,469.294984698539
91_20220830 00,435.4192699248814
91_20220830 01,435.2020763213658
91_20220830 02,463.5820936889681
91_20220830 03,403.45287499364144
91_20220830 04,445.44919259045565
91_20220830 05,420.36738084465105
91_20220830 06,449.01333565439444
91_20220830 07,628.2679008966591
91_20220830 08,673.082842568027
91_20220830 09,1088.9105382572973
91_20220830 10,1944.2919355797574
91_20220830 11,2399.179384853543
91_20220830 12,2385.971192005195
91_20220830 13,2379.0755637832076
91_20220830 14,2369.9905707040325
91_20220830 15,2346.309534403975
91_20220830 16,2328.66136057305
91_20220830 17,2282.783172777924
91_20220830 18,2281.098467267072
91_20220830 19,2129.977741652481
91_20220830 20,1782.6292315020987
91_20220830 21,1250.045256959582
91_20220830 22,871.0229137702614
91_20220830 23,553.2897836848142
91_20220831 00,502.2242616067208
91_20220831 01,519.4138881791032
91_20220831 02,485.58757982502254
91_20220831 03,449.9356787098674
91_20220831 04,462.8562755710937
91_20220831 05,441.3206264552447
91_20220831 06,454.3218776100266
91_20220831 07,617.1833622884631
91_20220831 08,670.0574160383179
91_20220831 09,1046.8959183482984
91_20220831 10,1799.7893992781724
91_20220831 11,2270.504947255452
91_20220831 12,2230.50465134951
91_20220831 13,2202.467950766163
91_20220831 14,2239.177668603884
91_20220831 15,2182.226632460527
91_20220831 16,2159.339507012006
91_20220831 17,2084.3830106968385
91_20220831 18,2065.516583243697
91_20220831 19,1956.5763141184536
91_20220831 20,1620.207275885223
91_20220831 21,1167.5853962388733
91_20220831 22,825.2160133982743
91_20220831 23,504.5163429791797
92_20220825 00,558.6338693331949
92_20220825 01,590.2104909752708
92_20220825 02,618.1085008396439
92_20220825 03,604.8073421481033
92_20220825 04,579.1248376841677
92_20220825 05,568.5121934792794
92_20220825 06,716.6161381992067
92_20220825 07,952.6320625642878
92_20220825 08,1072.8472688019083
92_20220825 09,1492.0235167158014
92_20220825 10,1679.2865846843063
92_20220825 11,1683.6633864916987
92_20220825 12,1700.9520957205366
92_20220825 13,1725.056888784258
92_20220825 14,1692.8840553391674
92_20220825 15,1722.5507576537636
92_20220825 16,1686.5550224561769
92_20220825 17,1668.5308076349575
92_20220825 18,1680.5722984841693
92_20220825 19,1670.5053920132277
92_20220825 20,1674.9246022613618
92_20220825 21,1578.4279710941937
92_20220825 22,1423.5203805088345
92_20220825 23,855.1459322030412
92_20220826 00,527.9944903319622
92_20220826 01,526.4740713142182
92_20220826 02,526.0748098396089
92_20220826 03,525.8870861025268
92_20220826 04,520.6180431337768
92_20220826 05,539.4342727205236
92_20220826 06,722.4808808061825
92_20220826 07,984.1383437911478
92_20220826 08,1069.252561934209
92_20220826 09,1476.665395795715
92_20220826 10,1699.4055821307957
92_20220826 11,1717.773827479315
92_20220826 12,1737.2667749505229
92_20220826 13,1754.9402844150188
92_20220826 14,1748.6774142079678
92_20220826 15,1741.1771742975243
92_20220826 16,1737.8269247586904
92_20220826 17,1686.229334420033
92_20220826 18,1702.3587751610726
92_20220826 19,1658.9488249484814
92_20220826 20,1657.9194544137172
92_20220826 21,1558.564369425656
92_20220826 22,1399.5337989517338
92_20220826 23,864.5371776178288
92_20220827 00,522.7841085444068
92_20220827 01,521.9084837952493
92_20220827 02,531.5409954682291
92_20220827 03,550.9933695249167
92_20220827 04,596.2824512497259
92_20220827 05,556.9452334858997
92_20220827 06,734.0587270109211
92_20220827 07,974.3562490865249
92_20220827 08,1091.3632916176516
92_20220827 09,1489.0572602523355
92_20220827 10,1767.697964109287
92_20220827 11,1822.496583703937
92_20220827 12,1839.838784311075
92_20220827 13,1835.9581747300876
92_20220827 14,1866.4772458816897
92_20220827 15,1869.3068720610977
92_20220827 16,1864.8542845455768
92_20220827 17,1857.5446410048542
92_20220827 18,1858.3212902098014
92_20220827 19,1808.9937122344058
92_20220827 20,1796.5129263104252
92_20220827 21,1671.704357863528
92_20220827 22,1461.087587001457
92_20220827 23,880.8409848549576
92_20220828 00,508.4294342213742
92_20220828 01,514.5759450816146
92_20220828 02,525.8087290959593
92_20220828 03,523.4891640294303
92_20220828 04,526.6071160755661
92_20220828 05,527.1322015247848
92_20220828 06,686.383495638988
92_20220828 07,940.0641817182113
92_20220828 08,1053.830741459273
92_20220828 09,1586.783340778888
92_20220828 10,1796.9755915292735
92_20220828 11,1818.0194963882714
92_20220828 12,1804.5114894868123
92_20220828 13,1665.432338536984
92_20220828 14,1697.7406685020624
92_20220828 15,1700.9676462514174
92_20220828 16,1730.6295836844304
92_20220828 17,1729.8512973221998
92_20220828 18,1669.400980827872
92_20220828 19,1616.7185450792776
92_20220828 20,1572.4268065265098
92_20220828 21,1510.445991978197
92_20220828 22,1327.1094070114268
92_20220828 23,874.6322669862959
92_20220829 00,577.5547285230637
92_20220829 01,597.2186832255462
92_20220829 02,618.2623974169844
92_20220829 03,616.2930215594397
92_20220829 04,594.586450446294
92_20220829 05,555.5773885680674
92_20220829 06,705.882604684957
92_20220829 07,968.0928555799331
92_20220829 08,1072.5325971338625
92_20220829 09,1432.552545334147
92_20220829 10,1616.629027896778
92_20220829 11,1674.5850490192306
92_20220829 12,1703.335842634263
92_20220829 13,1733.6316302930836
92_20220829 14,1710.6453003525344
92_20220829 15,1717.4631843473226
92_20220829 16,1709.2879482914202
92_20220829 17,1691.4799199936383
92_20220829 18,1690.2309901103365
92_20220829 19,1669.298805036069
92_20220829 20,1670.7668298185242
92_20220829 21,1595.9392701936572
92_20220829 22,1449.0158246299798
92_20220829 23,938.4589889378315
92_20220830 00,580.3781906203748
92_20220830 01,555.2861957617104
92_20220830 02,582.8988859371516
92_20220830 03,559.8393550970397
92_20220830 04,557.7603500358994
92_20220830 05,571.187589934332
92_20220830 06,722.471996409185
92_20220830 07,985.2537175274504
92_20220830 08,1090.33077112792
92_20220830 09,1448.059628001405
92_20220830 10,1676.84367709765
92_20220830 11,1688.2535770225377
92_20220830 12,1670.764571427741
92_20220830 13,1690.8873292782341
92_20220830 14,1726.6523656341028
92_20220830 15,1722.2106049398267
92_20220830 16,1720.4611896578217
92_20220830 17,1683.3995201107698
92_20220830 18,1711.5522182379398
92_20220830 19,1660.5339927360405
92_20220830 20,1652.345951254257
92_20220830 21,1551.546352667554
92_20220830 22,1377.0481332370105
92_20220830 23,859.1139445100913
92_20220831 00,532.0742183735404
92_20220831 01,531.5133663227591
92_20220831 02,531.7592464497122
92_20220831 03,530.208907457402
92_20220831 04,530.4545434437301
92_20220831 05,531.323897691777
92_20220831 06,696.7466349278266
92_20220831 07,958.1185619583073
92_20220831 08,1052.4145674830165
92_20220831 09,1397.083921421059
92_20220831 10,1614.444629417569
92_20220831 11,1622.732529672216
92_20220831 12,1628.6616068206536
92_20220831 13,1655.1571332912158
92_20220831 14,1681.5587920825778
92_20220831 15,1677.142880523286
92_20220831 16,1666.9236433717228
92_20220831 17,1638.775123233222
92_20220831 18,1667.1884414775798
92_20220831 19,1677.881518177107
92_20220831 20,1671.1942748592996
92_20220831 21,1576.5514700284257
92_20220831 22,1373.9134944059488
92_20220831 23,859.4036526028575
93_20220825 00,787.2533653723862
93_20220825 01,694.0195958931781
93_20220825 02,826.4939227349813
93_20220825 03,827.4037518612402
93_20220825 04,835.0987944397643
93_20220825 05,886.7515646295202
93_20220825 06,1015.7827114384552
93_20220825 07,1131.470916125721
93_20220825 08,1196.850318810562
93_20220825 09,1244.810044926072
93_20220825 10,1277.3818559631848
93_20220825 11,1334.66160490027
93_20220825 12,1344.013907529889
93_20220825 13,1324.8431948132297
93_20220825 14,1316.3836271796454
93_20220825 15,1247.5826482512725
93_20220825 16,1229.850588305309
93_20220825 17,1247.1458414652625
93_20220825 18,1220.7042814895303
93_20220825 19,1216.943503912518
93_20220825 20,1171.6971315625756
93_20220825 21,1119.061618850777
93_20220825 22,949.9636943730097
93_20220825 23,893.3023600698832
93_20220826 00,855.9059965512796
93_20220826 01,738.0493183923957
93_20220826 02,853.9735504163324
93_20220826 03,863.758467892737
93_20220826 04,872.4961535151806
93_20220826 05,888.0186635686368
93_20220826 06,939.7964486730555
93_20220826 07,1051.278964687418
93_20220826 08,1156.1361837510515
93_20220826 09,1218.1590272082735
93_20220826 10,1312.608478990632
93_20220826 11,1330.8738584021726
93_20220826 12,1346.1375206092675
93_20220826 13,1373.8082878374917
93_20220826 14,1368.82315529149
93_20220826 15,1360.2137421672483
93_20220826 16,1355.7067691994466
93_20220826 17,1339.700848238346
93_20220826 18,1331.7211290655964
93_20220826 19,1304.0232994609282
93_20220826 20,1219.7464203138545
93_20220826 21,1133.5471195395849
93_20220826 22,955.7508769875647
93_20220826 23,891.4066114982379
93_20220827 00,863.8469720507658
93_20220827 01,723.753300844081
93_20220827 02,847.5983080980001
93_20220827 03,848.8398013156836
93_20220827 04,813.9637259607506
93_20220827 05,827.3264054804681
93_20220827 06,810.4598150927188
93_20220827 07,832.3024926517216
93_20220827 08,1015.6398412526768
93_20220827 09,1104.2499871713098
93_20220827 10,1199.2199949502037
93_20220827 11,1214.0649062712823
93_20220827 12,1237.6317083762897
93_20220827 13,1231.84237366815
